ad_id,language
1981211102758395,Hindi
1982425793160237,Hindi
1982976058989890,Hindi
1984337915507800,Hindi
1985248485686173,Hindi
1986593458617617,Hindi
1988913051990602,Hindi
1990616828235436,Bengali
1991492354790124,Hindi
1992773944712664,Hindi
2000620550570371,Hindi
2001844244028007,Hindi
2004947147077183,Hindi
2005881986683407,Hindi
2009747782982014,Hindi
2009991773727562,Hindi
2011104622816471,Hindi
2013423049568996,Hindi
2015119902365104,Hindi
2018888478732564,Hindi
2019647642315445,Hindi
2020700811987683,Hindi
2022316295339015,Hindi
2023887941855843,Hindi
2024160915187386,Hindi
2026450648079599,Hindi
2026561875402149,Hindi
2026711951385254,Bengali
2027108991526041,Hindi
2033105254259013,Hindi
2033177030607948,Hindi
2033652774241263,Hindi
2034354397193284,Hindi
2037768870280868,Hindi
2042615336642783,Hindi
2045339786064003,Hindi
2045512666029604,Hindi
2045983655982810,Hindi
2047736779171870,Hindi
2048940789345478,Hindi
2051482542912060,Hindi
2055157115432114,Hindi
2055782472016906,Gujarati
2056613488574281,Hindi
2056676595197357,Hindi
2057079731903565,Hindi
2057759528145315,Hindi
2058312818403465,Hindi
2058357901722473,Hindi
2058788614731278,Hindi
2059866954929756,Hindi
2059990487983120,Hindi
2060104924901632,Hindi
2061280504770026,Hindi
2062686851122576,Hindi
2063976564331743,Hindi
2064119427649231,Hindi
2069097620613888,Hindi
2069481513616212,Bengali
2069510307323181,Hindi
2069551497104811,Hindi
2070440240486671,Hindi
2073347769880775,Hindi
2074670960093029,Hindi
2075542136506734,Hindi
2075965949653375,Hindi
2076256199945064,Hindi
2076854146593087,Hindi
2077287970338884,Hindi
2078950623024665,Hindi
2080461549543810,Hindi
2085915648966264,Hindi
2086474589415548,Hindi
2088073595925226,Hindi
2090167935162610,Bengali
2092101888037764,Hindi
2092207258026410,Bengali
2099316814268459,Hindi
2101398007464704,Hindi
2102321024014354,Hindi
2102577007274072,Hindi
2103960383866469,Hindi
2104226480129193,Hindi
2105367057020577,Hindi
2106465080285398,Hindi
2107970230600044,Bengali
2108972643348879,Hindi
2110539676175643,Hindi
2111199859425572,Hindi
2111776449762311,Hindi
2113830616150657,Hindi
2115994966463969,Hindi
2116531525588565,Hindi
2120779831832021,Hindi
2124468154947673,Hindi
2126946311495378,Hindi
2129862314463758,Hindi
2133403870549871,Hindi
2133790913851895,Hindi
2140173869861607,Hindi
2142526359928741,Hindi
2143425226449818,Hindi
2146045392918516,Hindi
2146328806153379,Hindi
2147783045797943,Hindi
2149239312638471,Hindi
2151390205655458,Hindi
2152429472156703,Hindi
2152508018617561,Hindi
2153645985488871,Bengali
2155988204971761,Hindi
2157206811736735,Hindi
2158550408262628,Hindi
2169990790424508,Hindi
2172316420286201,Hindi
2173731296805171,Hindi
2174193026691981,Hindi
2176910723137201,Hindi
2177740319677244,Hindi
2180465996082123,Hindi
2180645322713460,Hindi
2182001929200730,Hindi
2187311122058750,Hindi
2187704292082566,Hindi
2188192018645448,Hindi
2188364915349910,Hindi
2191388001773316,Hindi
2198319764373917,Hindi
2199630750877873,Hindi
2200879757377961,Hindi
2201883133941569,Hindi
2203629803825194,Hindi
2204059953676928,Bengali
2207005887362893,Bengali
2208419893247776,Hindi
2209878306413733,Bengali
2215664709231668,Hindi
2217192395684200,Hindi
2220792195401762,Hindi
2221059061975452,Hindi
2221524828688599,Hindi
2221899985277011,Hindi
2223660845140870,Hindi
2225190144952040,Hindi
2225673594942685,Hindi
2227939014639570,Gujarati
2228270967936747,Bengali
2230315987725301,Hindi
2230567081111195,Hindi
2231678437667984,Hindi
2232727604182978,Hindi
2239797586835770,Hindi
2242627346141727,Hindi
2242764483134829,Hindi
2245980109523828,Hindi
2250084872471619,Hindi
2252547335277455,Hindi
2253030498553449,Hindi
2254681505359291,Hindi
2257983795014666,Hindi
2259505061530053,Hindi
2260187944721046,Hindi
2260888907981138,Hindi
2261710671330967,Hindi
2262866804533252,Hindi
2265023264327733,Hindi
2266894840722217,Hindi
2281482145591769,Hindi
2284073262000543,Hindi
2289892785083094,Hindi
2299324837553512,Hindi
2300890010448306,Hindi
2302418180582966,Hindi
2306352906781920,Hindi
2311297949273921,Hindi
2319241231943171,Hindi
2327311354702819,Hindi
2329391687589156,Hindi
2335189793892390,Hindi
2342191226288310,Hindi
2349007295629898,Hindi
2383163125525808,Hindi
2385924875234524,Hindi
2388747072037615,Hindi
2394180130993110,Hindi
2394376437716515,Hindi
2396771464068512,Hindi
2399719020439700,Hindi
2399719137188072,Hindi
2402262933512712,Hindi
2415054118998787,Hindi
2415562212279006,Hindi
2417649142056962,Hindi
2417947832017509,Hindi
2424268211374812,Hindi
2430220790785403,Hindi
2441724282959846,Hindi
2446213659535926,Hindi
2453287415158391,Hindi
2455706111536072,Hindi
2456598014858856,Gujarati
2456988014807995,Hindi
2457739524747956,Hindi
2458763647916149,Hindi
2458943071202777,Hindi
2459989331133158,Hindi
2468895176912539,Hindi
2468906840218618,Hindi
2472644496587726,Hindi
2473165909818596,Hindi
2475112819579635,Hindi
2478707575937282,Hindi
2479958372445611,Hindi
2481474042340232,Hindi
2482913388803676,Hindi
2483997988715225,Hindi
2485608561881653,Hindi
2489340338177655,Hindi
2490626478079076,Hindi
2491978981265778,Hindi
2495041004336208,Hindi
2498152363990605,Hindi
2501343360304887,Hindi
2505471363291833,Hindi
2509114442942414,Hindi
2509892239461779,Hindi
2511530062618555,Hindi
2512530829206792,Hindi
2526497024482485,Hindi
2534191277017083,Hindi
2537354666679942,Hindi
25537890735891271,Hindi
2554176318345039,Hindi
2557974164635569,Hindi
2573304183110934,Hindi
2577522882678116,Hindi
2581014825759853,Hindi
2591689004608802,Hindi
2591967137926271,Hindi
2592288627840397,Hindi
2592420044570072,Hindi
2598032390630805,Hindi
2613169722474233,Hindi
2623728131357423,Hindi
26372603382322992,Hindi
26417048307974099,Hindi
26428220643500017,Hindi
26463239926705201,Hindi
2650304785426426,Hindi
26724338833910151,Hindi
2674686452896226,Hindi
26760057663622875,Hindi
26792027390493855,Hindi
26794618746814367,Hindi
26822392380755148,Hindi
26857251033970202,Hindi
26917959184530707,Hindi
26998927636446471,Hindi
27014277688243328,Hindi
2705348466532489,Hindi
2705849676465830,Hindi
27073408298955034,Hindi
27136057009379982,Hindi
27173422662279363,Hindi
27175529162139877,Hindi
27189844550633572,Hindi
27205126365846000,Hindi
27207851418873472,Hindi
27215928398059207,Hindi
27248628758091928,Hindi
27313518948275123,Hindi
27317689501249767,Hindi
27327075786913978,Hindi
27355896097398956,Hindi
27364573159862444,Hindi
27366439689673451,Hindi
2738800799813855,Hindi
2739911929699031,Hindi
27407263028935075,Hindi
27417472307892610,Hindi
27422826400699733,Hindi
27432751813028621,Hindi
27439141465710125,Hindi
2745159825869186,Hindi
